X,Y,Z
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,885,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,885,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
5,09,1,32,7,88
